,nac,region,sexo,edad,edu,ingreso,esc,region,prof,ing_nivel
565,1,1,1,52,11,450000,12,1,0,0
566,1,1,1,57,7,"3,00E+05",6,1,0,0
567,1,1,2,48,9,"3,00E+05",12,1,0,0
568,1,1,1,55,9,"2,00E+05",12,1,0,0
569,1,1,2,55,7,60000,8,1,0,0
570,1,1,2,32,9,381333,10,1,0,0
571,1,1,1,29,9,307610,12,1,0,0
572,1,1,2,58,9,290583,10,1,0,0
573,1,1,2,64,11,335000,11,1,0,0
574,1,1,2,39,9,350000,10,1,0,0
575,1,1,1,41,9,450000,12,1,0,0
576,1,1,2,47,11,277000,12,1,0,0
577,1,1,2,61,9,130000,11,1,0,0
578,1,1,2,30,14,130000,15,1,0,0
579,1,1,1,55,15,"6,00E+05",17,1,1,1
580,1,1,2,54,15,480000,17,1,1,0
581,1,1,2,23,14,240000,15,1,0,0
582,1,1,2,46,14,3390000,16,1,0,1
583,1,1,2,45,13,275000,15,1,0,0
584,1,1,2,28,16,1153616,18,1,1,1
585,1,1,1,52,9,"4,00E+05",12,1,0,0
586,1,1,1,28,9,520000,12,1,0,1
587,1,1,2,40,14,275000,16,1,0,0
588,1,1,1,41,9,580000,12,1,0,1
589,1,1,1,41,9,704167,12,1,0,1
590,1,1,1,22,9,450000,12,1,0,0
591,1,1,2,26,9,"3,00E+05",12,1,0,0
592,1,1,1,30,9,"3,00E+05",12,1,0,0
593,3,1,2,35,9,120000,10,1,0,0
594,3,1,1,37,9,305000,10,1,0,0
595,3,1,2,45,7,"2,00E+05",5,1,0,0
596,1,1,1,64,8,460000,10,1,0,0
597,1,1,1,34,15,757837,18,1,1,1
598,1,1,2,30,15,1300000,19,1,1,1
599,1,1,1,64,8,250000,9,1,0,0
600,1,1,1,30,9,375000,11,1,0,0
601,1,1,1,53,11,987500,12,1,0,1
602,1,1,1,23,11,355217,12,1,0,0
603,1,1,1,21,9,298323,12,1,0,0
604,1,1,2,21,9,297904,12,1,0,0
605,1,1,1,54,7,301667,8,1,0,0
606,1,1,2,56,7,"3,00E+05",8,1,0,0
607,1,1,1,31,11,"4,00E+05",12,1,0,0
608,1,1,1,23,12,680000,13,1,0,1
609,1,1,2,64,11,550000,9,1,0,1
610,1,1,1,25,9,"3,00E+05",12,1,0,0
611,1,1,1,61,9,290000,11,1,0,0
612,1,1,1,47,9,553488,12,1,0,1
613,1,1,2,53,11,"5,00E+05",12,1,0,0
614,1,1,1,27,11,460000,12,1,0,0
615,1,1,1,19,11,460000,12,1,0,0
616,1,1,1,25,9,350000,12,1,0,0
617,1,1,1,59,11,"8,00E+05",12,1,0,1
618,1,1,2,29,16,1800000,17,1,1,1
619,1,1,2,27,14,"7,00E+05",17,1,0,1
620,3,1,1,42,9,358533,11,1,0,0
621,3,1,2,39,9,357700,12,1,0,0
622,1,1,1,27,11,1400000,12,1,0,1
623,3,1,2,24,9,285000,12,1,0,0
624,3,1,2,25,9,305000,12,1,0,0
625,3,1,2,38,13,340000,15,1,0,0
626,1,1,1,38,7,270000,8,1,0,0
627,1,1,2,24,11,270000,12,1,0,0
628,3,1,2,32,9,451500,12,1,0,0
629,3,1,1,36,9,"4,00E+05",12,1,0,0
630,1,1,1,65,6,280000,4,1,0,0
631,3,1,1,33,9,487500,9,1,0,0
632,3,1,2,28,9,330000,12,1,0,0
633,3,1,2,25,7,"1,00E+05",8,1,0,0
634,1,1,1,50,9,350000,12,1,0,0
635,1,1,1,46,15,"7,00E+05",17,1,1,1
636,2,1,2,46,11,"5,00E+05",11,1,0,0
637,1,1,1,31,15,784000,16,1,1,1
638,1,1,2,63,13,790000,15,1,0,1
639,3,1,2,50,15,250000,17,1,1,0
640,3,1,1,27,14,270000,14,1,0,0
641,3,1,2,20,14,"3,00E+05",13,1,0,0
642,1,1,1,62,12,435000,15,1,0,0
643,1,1,2,22,14,180000,16,1,0,0
644,1,1,2,58,9,302500,10,1,0,0
645,1,1,2,33,15,"3,00E+05",17,1,1,0
646,1,1,2,28,9,"3,00E+05",12,1,0,0
647,3,1,2,33,15,"5,00E+05",17,1,1,0
648,3,1,2,32,12,221000,15,1,0,0
649,3,1,1,77,6,180000,6,1,0,0
650,3,1,2,63,8,180000,8,1,0,0
651,1,1,1,30,9,"7,00E+05",12,1,0,1
652,1,1,2,30,11,630000,11,1,0,1
653,1,1,1,30,9,635833,12,1,0,1
654,1,1,2,23,9,321000,12,1,0,0
655,1,1,2,45,11,"7,00E+05",12,1,0,1
656,1,1,2,44,9,"3,00E+05",9,1,0,0
657,3,1,1,47,9,"4,00E+05",12,1,0,0
658,3,1,2,44,9,250000,12,1,0,0
659,1,1,2,24,11,271420,12,1,0,0
660,1,1,2,23,15,307050,16,1,1,0
661,1,1,1,24,9,546296,12,1,0,1
662,1,1,1,54,9,602500,12,1,0,1
663,1,1,1,29,9,250000,12,1,0,0
664,3,1,1,23,15,450000,17,1,1,0
665,3,1,1,24,7,275000,5,1,0,0
666,3,1,2,29,7,275000,5,1,0,0
667,1,1,1,40,9,520000,12,1,0,1
668,1,1,1,61,8,290000,12,1,0,0
669,1,1,2,57,9,220457,11,1,0,0
670,1,1,1,62,7,154167,8,1,0,0
671,1,1,1,53,7,180000,8,1,0,0
672,3,1,2,42,7,250000,8,1,0,0
673,1,1,1,61,6,180000,6,1,0,0
674,1,1,2,34,14,125000,16,1,0,0
675,3,1,1,50,9,"4,00E+05",12,1,0,0
676,1,1,2,28,14,335000,14,1,0,0
677,2,1,1,47,9,"6,00E+05",9,1,0,1
678,2,1,2,43,9,310000,11,1,0,0
679,3,1,2,26,9,380000,12,1,0,0
680,1,1,1,35,13,"4,00E+05",15,1,0,0
681,3,1,2,29,9,380000,12,1,0,0
682,3,1,1,43,11,528800,9,1,0,1
683,3,1,2,39,9,"2,00E+05",10,1,0,0
684,3,1,1,33,9,276000,12,1,0,0
685,3,1,2,38,9,207500,12,1,0,0
686,3,1,1,24,9,312700,12,1,0,0
687,3,1,2,20,9,80000,12,1,0,0
688,3,1,1,47,9,271667,12,1,0,0
689,3,1,1,25,12,"1,00E+05",14,1,0,0
690,3,1,1,30,9,270000,12,1,0,0
691,3,1,1,32,9,270000,12,1,0,0
692,3,1,2,25,9,270000,12,1,0,0
693,1,1,1,68,8,"3,00E+05",11,1,0,0
694,1,1,2,35,13,358333,15,1,0,0
695,1,1,1,36,9,436700,12,1,0,0
696,1,1,2,36,9,231250,11,1,0,0
697,1,1,2,20,9,260833,11,1,0,0
698,3,1,2,27,13,180000,15,1,0,0
699,3,1,1,27,13,270000,15,1,0,0
700,1,1,1,34,9,320000,12,1,0,0
701,3,1,1,65,7,"2,00E+05",8,1,0,0
702,3,1,2,34,9,280000,12,1,0,0
703,1,1,1,40,9,"4,00E+05",12,1,0,0
704,3,1,2,29,9,245000,12,1,0,0
705,3,1,2,35,12,"3,00E+05",15,1,0,0
706,1,1,2,64,9,295000,12,1,0,0
707,1,1,1,62,11,350000,12,1,0,0
708,1,1,1,25,11,180000,12,1,0,0
709,3,1,1,46,9,256000,12,1,0,0
710,3,1,2,41,9,256000,12,1,0,0
711,3,1,1,33,9,670000,11,1,0,1
712,1,1,2,52,7,"3,00E+05",5,1,0,0
713,1,1,2,28,7,270000,8,1,0,0
714,1,1,2,25,14,318000,16,1,0,0
715,1,1,1,44,9,365834,10,1,0,0
716,1,1,1,47,9,560000,10,1,0,1
717,1,1,1,23,14,350000,14,1,0,0
718,1,1,1,45,9,180000,10,1,0,0
719,1,1,2,59,9,180000,12,1,0,0
720,1,1,2,38,9,402500,12,1,0,0
721,1,1,1,36,9,"2,00E+05",12,1,0,0
722,3,1,2,23,14,340000,13,1,0,0
723,3,1,1,25,14,270000,14,1,0,0
724,3,1,2,35,9,150000,12,1,0,0
725,3,1,1,38,9,"2,00E+05",12,1,0,0
726,3,1,2,47,13,277535,15,1,0,0
727,3,1,1,27,13,422000,15,1,0,0
728,3,1,2,25,9,380000,12,1,0,0
729,3,1,1,22,9,298323,12,1,0,0
730,3,1,2,29,7,320000,8,1,0,0
731,1,1,1,62,14,1500000,13,1,0,1
732,1,1,2,36,14,525000,16,1,0,1
733,3,1,1,38,9,240000,12,1,0,0
734,3,1,2,45,9,230000,10,1,0,0
735,1,1,1,46,9,"4,00E+05",12,1,0,0
736,1,1,2,73,8,"2,00E+05",10,1,0,0
737,1,1,1,32,9,180000,12,1,0,0
738,1,1,2,58,13,1010833,15,1,0,1
739,1,1,2,52,15,30000,21,1,1,0
740,2,1,1,66,6,120000,3,1,0,0
741,1,1,2,23,13,"3,00E+05",15,1,0,0
742,1,1,2,23,13,"3,00E+05",15,1,0,0
743,1,1,1,27,9,380000,12,1,0,0
744,1,1,2,35,14,377436,13,1,0,0
745,1,1,2,51,11,252716,11,1,0,0
746,1,1,1,32,11,"5,00E+05",11,1,0,0
747,1,1,2,46,9,70000,9,1,0,0
748,1,1,1,44,7,120000,3,1,0,0
749,1,1,1,53,13,"6,00E+05",15,1,0,1
750,1,1,2,66,7,144000,4,1,0,0
751,1,1,2,51,12,204167,15,1,0,0
752,1,1,1,48,9,930000,12,1,0,1
753,3,1,1,40,7,405000,4,1,0,0
754,3,1,2,36,7,8000,4,1,0,0
755,3,1,1,20,11,105000,12,1,0,0
756,3,1,1,34,9,330000,12,1,0,0
757,3,1,2,33,9,240000,12,1,0,0
758,3,1,2,39,7,45000,3,1,0,0
759,3,1,2,21,9,280000,11,1,0,0
760,3,1,1,52,11,150000,12,1,0,0
761,3,1,2,46,11,301667,11,1,0,0
762,2,1,1,25,9,350000,12,1,0,0
763,3,1,2,24,9,120000,10,1,0,0
764,2,1,2,46,7,"3,00E+05",4,1,0,0
765,2,1,2,49,9,"2,00E+05",11,1,0,0
766,3,1,1,35,9,380000,9,1,0,0
767,3,1,2,21,15,876000,16,1,1,1
768,3,1,2,57,9,348000,12,1,0,0
769,1,1,1,53,7,550000,7,1,0,1
770,1,1,2,52,9,340000,12,1,0,0
771,1,1,1,21,9,"3,00E+05",12,1,0,0
772,1,1,2,34,11,1850000,12,1,0,1
773,1,1,2,78,11,"4,00E+05",12,1,0,0
774,1,1,1,40,11,"5,00E+05",12,1,0,0
775,1,1,1,46,13,"5,00E+05",15,1,0,0
776,1,1,1,48,11,1064583,12,1,0,1
777,1,1,2,20,9,130000,12,1,0,0
778,1,1,2,48,15,1500000,17,1,1,1
779,1,1,2,27,9,"3,00E+05",12,1,0,0
780,1,1,1,22,9,"8,00E+05",10,1,0,1
781,1,1,1,27,9,"3,00E+05",10,1,0,0
782,1,1,2,17,9,240000,12,1,0,0
783,1,1,2,49,9,335167,12,1,0,0
784,1,1,2,64,14,30000,16,1,0,0
785,1,1,1,39,9,"5,00E+05",12,1,0,0
786,1,1,2,41,14,"6,00E+05",13,1,0,1
787,1,1,1,34,7,"4,00E+05",8,1,0,0
788,1,1,1,44,7,"5,00E+05",8,1,0,0
789,1,1,2,21,11,532667,12,1,0,1
790,3,1,2,39,9,220000,11,1,0,0
791,3,1,1,40,9,264000,11,1,0,0
792,3,1,1,20,12,220000,15,1,0,0
793,1,1,1,43,11,410000,12,1,0,0
794,1,1,2,22,14,180000,16,1,0,0
795,1,1,1,46,11,804167,12,1,0,1
796,1,1,2,43,11,275000,12,1,0,0
797,1,1,1,42,12,931667,15,1,0,1
798,1,1,2,52,12,1100000,15,1,0,1
799,1,1,1,23,11,"1,00E+06",12,1,0,1
800,1,1,2,26,15,"7,00E+05",17,1,1,1
801,1,1,1,27,9,704167,12,1,0,1
802,1,1,2,30,9,265478,12,1,0,0
803,1,1,1,49,15,1400000,17,1,1,1
804,1,1,2,49,11,612500,12,1,0,1
805,1,1,1,50,9,270000,12,1,0,0
806,1,1,2,40,9,270000,12,1,0,0
807,1,1,1,21,14,"1,00E+05",14,1,0,0
808,1,1,2,55,9,"1,00E+05",10,1,0,0
809,1,1,2,29,12,180000,14,1,0,0
810,1,1,2,47,9,"6,00E+05",9,1,0,1
811,1,1,2,19,9,120000,12,1,0,0
812,1,1,1,22,12,"7,00E+05",15,1,0,1
813,1,1,1,38,9,870000,12,1,0,1
814,3,1,2,26,15,372600,17,1,1,0
815,3,1,2,26,15,372600,17,1,1,0
816,1,1,1,67,15,"9,00E+05",17,1,1,1
817,1,1,2,62,12,2800000,15,1,0,1
818,1,1,2,39,11,280000,12,1,0,0
819,1,1,1,65,8,280000,11,1,0,0
820,1,1,1,59,7,"2,00E+05",8,1,0,0
821,3,1,1,34,12,"3,00E+05",15,1,0,0
822,3,1,2,26,12,"2,00E+05",15,1,0,0
823,3,1,1,23,11,"3,00E+05",13,1,0,0
824,3,1,2,32,15,250000,17,1,1,0
825,3,1,1,44,9,650000,9,1,0,1
826,3,1,1,22,14,460000,16,1,0,0
827,3,1,2,20,14,860000,15,1,0,1
828,1,1,2,35,9,385000,10,1,0,0
829,1,1,1,48,15,1530000,17,1,1,1
830,1,1,1,43,11,307667,10,1,0,0
831,1,1,2,41,15,736378,16,1,1,1
832,1,1,1,63,15,"6,00E+05",17,1,1,1
833,1,1,1,35,14,549667,16,1,0,1
834,1,1,2,52,15,1400000,17,1,1,1
835,1,1,2,30,15,770834,17,1,1,1
836,1,1,1,41,15,1079125,16,1,1,1
837,2,1,1,41,15,"7,00E+05",17,1,1,1
838,1,1,1,42,9,"4,00E+05",12,1,0,0
839,1,1,1,74,6,"1,00E+05",6,1,0,0
840,1,1,2,25,9,"3,00E+05",12,1,0,0
841,1,1,2,44,15,501176,18,1,1,0
842,1,1,1,18,9,270000,12,1,0,0
843,1,1,2,60,15,605833,17,1,1,1
844,1,1,2,33,13,454167,15,1,0,0
845,1,1,1,55,14,"4,00E+05",16,1,0,0
846,1,1,1,62,15,933333,16,1,1,1
847,1,1,2,28,15,758333,17,1,1,1
848,1,1,1,49,17,3006667,21,1,1,1
849,1,1,2,59,11,"6,00E+05",12,1,0,1
850,1,1,1,54,13,384167,15,1,0,0
851,1,1,2,54,9,404167,12,1,0,0
852,1,1,1,35,15,1100000,16,1,1,1
853,1,1,1,36,11,2111111,12,1,0,1
854,1,1,2,40,15,754480,16,1,1,1
855,1,1,1,36,15,505000,17,1,1,0
856,1,1,1,28,14,758333,13,1,0,1
857,1,1,1,53,13,"8,00E+05",15,1,0,1
858,1,1,1,42,11,725833,12,1,0,1
859,1,1,1,41,15,882388,17,1,1,1
860,3,1,1,30,11,69167,12,1,0,0
861,3,1,1,32,11,440000,12,1,0,0
862,1,1,1,61,15,760000,16,1,1,1
863,1,1,1,50,14,"4,00E+05",16,1,0,0
864,1,1,1,35,9,401250,12,1,0,0
865,1,1,2,55,11,404167,13,1,0,0
866,1,1,1,27,14,"4,00E+05",16,1,0,0
867,1,1,1,26,14,"1,00E+05",16,1,0,0
868,1,1,1,65,9,"3,00E+05",10,1,0,0
869,1,1,1,63,9,501000,12,1,0,0
870,1,1,1,43,11,402500,12,1,0,0
871,1,1,1,21,11,"4,00E+05",12,1,0,0
872,1,1,1,74,9,627083,12,1,0,1
873,1,1,1,22,9,90000,12,1,0,0
874,1,1,2,19,9,282500,12,1,0,0
875,1,1,2,51,9,284500,12,1,0,0
876,1,1,1,60,9,351250,12,1,0,0
877,1,1,1,30,14,320000,16,1,0,0
878,1,1,1,23,9,"1,00E+05",12,1,0,0
879,1,1,1,66,17,806667,19,1,1,1
880,1,1,1,47,14,220000,16,1,0,0
881,1,1,2,47,12,220000,15,1,0,0
882,1,1,1,54,15,1505667,17,1,1,1
883,1,1,2,40,15,1465667,17,1,1,1
884,3,1,2,33,15,1206667,16,1,1,1
885,3,1,1,37,15,1306667,16,1,1,1
886,1,1,1,48,15,2773333,16,1,1,1
887,1,1,1,60,9,"1,00E+06",12,1,0,1
888,1,1,2,50,14,"8,00E+05",15,1,0,1
889,1,1,1,17,9,"6,00E+05",12,1,0,1
890,1,1,1,56,13,4377333,14,1,0,1
891,1,1,2,39,17,741667,18,1,1,1
892,1,1,1,37,15,1700000,18,1,1,1
893,1,1,1,62,15,1402083,17,1,1,1
894,1,1,2,56,15,1109917,17,1,1,1
895,1,1,1,56,15,759917,17,1,1,1
896,1,1,2,67,11,987846,12,1,0,1
897,1,1,1,61,11,425385,12,1,0,0
898,1,1,1,36,15,"1,00E+05",17,1,1,0
899,1,1,1,61,9,"3,00E+05",12,1,0,0
900,1,1,2,60,7,"3,00E+05",4,1,0,0
901,1,1,1,45,15,820000,17,1,1,1
902,1,1,2,24,13,327500,15,1,0,0
903,1,1,1,30,17,555000,19,1,1,1
904,1,1,1,63,9,"6,00E+05",12,1,0,1
905,1,1,2,29,15,581333,17,1,1,1
906,1,1,1,33,9,"6,00E+05",12,1,0,1
907,1,1,1,27,11,30000,12,1,0,0
908,1,1,1,65,9,150000,12,1,0,0
909,1,1,1,36,15,532500,16,1,1,1
910,1,1,2,43,11,3225000,12,1,0,1
911,3,1,2,53,7,330000,8,1,0,0
912,3,1,1,20,12,10000,13,1,0,0
913,1,1,1,35,13,923500,15,1,0,1
914,1,1,1,31,9,60000,12,1,0,0
915,3,1,2,25,9,140000,12,1,0,0
916,1,1,1,40,15,"9,00E+05",17,1,1,1
917,1,1,1,38,15,"5,00E+05",17,1,1,0
918,1,1,1,46,13,986333,15,1,0,1
919,1,1,2,42,13,"4,00E+05",15,1,0,0
920,1,1,2,22,12,150000,13,1,0,0
921,1,1,2,26,11,150000,12,1,0,0
922,1,1,1,31,9,450000,12,1,0,0
923,1,1,1,46,9,503333,12,1,0,0
924,2,1,2,40,7,270000,7,1,0,0
925,1,1,1,46,9,802640,12,1,0,1
926,1,1,2,47,11,957250,12,1,0,1
927,1,1,1,24,15,1803917,16,1,1,1
928,1,1,1,56,11,"2,00E+05",12,1,0,0
929,3,1,2,49,9,490000,12,1,0,0
930,1,1,1,46,9,580000,12,1,0,1
931,2,1,2,53,11,390000,12,1,0,0
932,2,1,2,63,7,"3,00E+05",8,1,0,0
933,1,1,1,39,9,450000,11,1,0,0
934,1,1,2,42,9,290000,11,1,0,0
935,1,1,1,24,9,430000,10,1,0,0
936,1,1,1,51,11,812500,12,1,0,1
937,1,1,1,25,11,350000,12,1,0,0
938,1,1,2,23,11,812500,12,1,0,1
939,1,1,1,24,9,425000,12,1,0,0
940,1,1,2,21,11,350000,12,1,0,0
941,1,1,1,44,12,"6,00E+05",14,1,0,1
942,1,1,2,55,11,275000,12,1,0,0
943,1,1,1,41,15,500833,16,1,1,0
944,1,1,2,39,9,840000,12,1,0,1
945,1,1,1,32,15,548713,17,1,1,1
946,1,1,1,27,15,988223,17,1,1,1
947,1,1,2,40,14,303333,14,1,0,0
948,1,1,1,37,9,426667,12,1,0,0
949,1,1,2,40,11,271667,12,1,0,0
950,1,1,2,31,14,271250,16,1,0,0
951,1,1,1,60,15,1904167,17,1,1,1
952,1,1,1,64,10,"2,00E+05",7,1,0,0
953,1,1,1,68,8,"4,00E+05",8,1,0,0
954,1,1,1,39,9,350000,9,1,0,0
955,1,1,1,38,11,350000,12,1,0,0
956,1,1,1,51,9,538333,12,1,0,1
957,1,1,1,58,7,270000,1,1,0,0
958,1,1,2,48,11,"7,00E+05",12,1,0,1
959,1,1,1,50,13,"7,00E+05",15,1,0,1
960,1,1,1,35,9,1020000,12,1,0,1
961,1,1,1,64,9,"3,00E+05",12,1,0,0
962,1,1,2,40,15,"3,00E+05",17,1,1,0
963,1,1,2,59,9,154907,10,1,0,0
964,1,1,1,54,13,1700000,14,1,0,1
965,1,1,1,73,15,"7,00E+05",17,1,1,1
966,1,1,1,35,15,"6,00E+05",17,1,1,1
967,3,1,1,23,11,520000,12,1,0,1
968,3,1,1,30,14,360000,15,1,0,0
969,3,1,1,43,15,1860000,17,1,1,1
970,3,1,2,44,15,60000,21,1,1,0
971,1,1,1,43,14,733333,17,1,0,1
972,1,1,2,51,17,"6,00E+05",19,1,1,1
973,1,1,2,58,15,758333,17,1,1,1
974,1,1,1,66,15,225000,16,1,1,0
975,1,1,2,44,15,958520,19,1,1,1
976,1,1,1,41,15,1305000,17,1,1,1
977,2,1,1,30,9,"5,00E+05",12,1,0,0
978,1,1,1,43,14,"7,00E+05",15,1,0,1
979,1,1,2,43,13,"1,00E+06",15,1,0,1
980,1,1,1,48,15,1001667,16,1,1,1
981,1,1,2,43,17,1500000,19,1,1,1
982,1,1,2,37,15,1007500,17,1,1,1
983,1,1,1,35,9,807500,12,1,0,1
984,1,1,1,55,14,337500,16,1,0,0
985,1,1,1,43,15,2048333,17,1,1,1
986,1,1,1,46,13,"3,00E+06",15,1,0,1
987,1,1,2,41,9,320000,9,1,0,0
988,1,1,2,24,9,250000,11,1,0,0
989,1,1,1,66,8,"3,00E+05",10,1,0,0
990,1,1,1,52,15,"6,00E+05",17,1,1,1
991,1,1,1,64,15,1853333,21,1,1,1
992,1,1,2,57,15,1303333,17,1,1,1
993,1,1,1,36,15,2912500,17,1,1,1
994,1,1,1,48,11,1600000,12,1,0,1
995,1,1,1,60,15,2800000,17,1,1,1
996,1,1,2,60,15,1500000,17,1,1,1
997,1,1,1,21,14,"5,00E+05",16,1,0,0
998,1,1,1,42,9,"8,00E+05",12,1,0,1
999,1,1,2,62,15,3250000,17,1,1,1
1000,1,1,2,66,10,"5,00E+05",10,1,0,0
1001,1,1,1,53,14,1025000,17,1,0,1
1002,1,1,2,27,14,240469,17,1,0,0
1003,1,1,2,40,15,1754167,17,1,1,1
1004,1,1,1,50,15,1305000,17,1,1,1
1005,1,1,2,60,9,350000,12,1,0,0
1006,1,1,1,64,12,350000,15,1,0,0
1007,1,1,2,55,9,50000,9,1,0,0
1008,1,1,1,55,9,"4,00E+05",10,1,0,0
1009,1,1,1,23,11,70000,12,1,0,0
1010,1,1,2,51,13,120000,15,1,0,0
1011,1,1,1,46,9,280000,11,1,0,0
1012,1,1,2,49,11,350000,12,1,0,0
1013,1,1,1,51,9,"3,00E+05",12,1,0,0
1014,1,1,2,52,15,"6,00E+05",16,1,1,1
1015,1,1,1,37,11,750000,12,1,0,1
1016,1,1,2,34,13,504333,15,1,0,0
1017,1,1,2,44,9,460833,12,1,0,0
1018,1,1,1,42,13,"9,00E+05",15,1,0,1
1019,1,1,2,25,13,547500,15,1,0,1
1020,1,1,1,38,11,205000,12,1,0,0
1021,1,1,2,36,13,205000,15,1,0,0
1022,3,1,1,27,14,695000,13,1,0,1
1023,1,1,2,37,9,810000,12,1,0,1
1024,1,1,2,27,11,"5,00E+05",12,1,0,0
1025,1,1,1,28,15,388333,17,1,1,0
1026,1,1,1,40,15,1036500,17,1,1,1
1027,1,1,2,41,15,1202500,17,1,1,1
1028,1,1,1,59,15,2500000,17,1,1,1
1029,1,1,2,50,13,"9,00E+05",15,1,0,1
1030,1,1,2,64,15,1200000,17,1,1,1
1031,1,1,1,49,15,1700000,17,1,1,1
1032,1,1,2,44,15,750779,17,1,1,1
1033,1,1,1,37,15,"1,00E+06",17,1,1,1
1034,1,1,2,34,15,"7,00E+05",17,1,1,1
1035,1,1,1,55,15,1500000,17,1,1,1
1036,1,1,2,45,12,"2,00E+06",14,1,0,1
1037,3,1,2,25,7,301250,8,1,0,0
1038,1,1,1,51,12,516666,15,1,0,1
1039,1,1,2,22,9,"2,00E+05",12,1,0,0
1040,1,1,2,70,15,166667,17,1,1,0
1041,1,1,1,64,15,1500000,17,1,1,1
1042,1,1,1,32,15,"1,00E+06",17,1,1,1
1043,1,1,2,30,15,"1,00E+06",17,1,1,1
1044,1,1,1,45,15,1306250,17,1,1,1
1045,1,1,2,45,15,1200000,17,1,1,1
1046,1,1,2,61,9,455000,12,1,0,0
1047,1,1,2,60,12,424000,15,1,0,0
1048,1,1,1,51,11,654167,10,1,0,1
1049,1,1,2,52,15,654500,17,1,1,1
1050,1,1,2,44,14,"1,00E+06",13,1,0,1
1051,1,1,1,41,15,"1,00E+06",17,1,1,1
1052,1,1,2,42,15,1680000,18,1,1,1
1053,1,1,2,68,10,1500000,11,1,0,1
1054,1,1,1,40,14,"3,00E+05",16,1,0,0
1055,1,1,1,55,11,1302083,12,1,0,1
1056,1,1,2,49,13,"7,00E+05",15,1,0,1
1057,3,1,1,45,9,248000,11,1,0,0
1058,1,1,2,32,14,1505000,18,1,0,1
1059,1,1,1,34,15,1500000,17,1,1,1
1060,1,1,1,50,11,1500000,12,1,0,1
1061,1,1,2,44,11,1208333,12,1,0,1
1062,1,1,1,65,9,"9,00E+05",12,1,0,1
1063,3,1,1,39,9,"4,00E+05",12,1,0,0
1064,3,1,2,29,9,180000,12,1,0,0
1065,1,1,2,31,15,350000,16,1,1,0
1066,1,1,1,50,11,"8,00E+05",12,1,0,1
1067,1,1,2,47,11,"3,00E+05",12,1,0,0
1068,1,1,2,33,15,655833,17,1,1,1
1069,1,1,1,35,14,150000,17,1,0,0
1070,1,1,1,20,9,802500,12,1,0,1
1071,1,1,1,30,15,"1,00E+06",17,1,1,1
1072,2,1,1,26,9,"1,00E+06",12,1,0,1
1073,1,1,1,28,15,433333,17,1,1,0
1074,1,1,2,57,15,1202083,17,1,1,1
1075,1,1,1,62,15,150000,19,1,1,0
1076,1,1,1,29,15,50000,17,1,1,0
1077,1,1,2,30,15,"9,00E+05",17,1,1,1
1078,1,1,2,37,13,20000,15,1,0,0
1079,1,1,1,39,13,1317667,15,1,0,1
1080,1,1,1,51,13,1406667,14,1,0,1
1081,1,1,2,50,7,"4,00E+05",7,1,0,0
1082,1,1,2,32,9,"5,00E+05",10,1,0,0
1083,1,1,1,28,9,"4,00E+05",10,1,0,0
1084,1,1,1,30,12,1129167,15,1,0,1
1085,1,1,2,25,12,75000,15,1,0,0
1086,1,1,1,41,15,1200000,16,1,1,1
1087,1,1,2,33,9,843692,12,1,0,1
1088,1,1,2,57,9,642500,11,1,0,1
1089,1,1,1,22,14,"2,00E+05",16,1,0,0
1090,1,1,2,49,9,403333,12,1,0,0
1091,1,1,2,43,11,508333,10,1,0,0
1092,1,1,2,28,15,1100000,17,1,1,1
1093,1,1,2,30,14,285000,17,1,0,0
1094,1,1,2,24,14,"2,00E+05",17,1,0,0
1095,1,1,1,56,7,"8,00E+05",8,1,0,1
1096,1,1,1,31,12,1381667,13,1,0,1
1097,1,1,2,35,15,"6,00E+05",17,1,1,1
1098,1,1,1,40,17,2410000,19,1,1,1
1099,3,1,2,55,9,304167,12,1,0,0
1100,1,1,2,34,14,354167,16,1,0,0
1101,1,1,1,25,11,462500,12,1,0,0
1102,1,1,1,32,14,922500,15,1,0,1
1103,1,1,2,32,15,752500,17,1,1,1
1104,3,1,2,49,11,360000,10,1,0,0
1105,3,1,2,24,9,270000,12,1,0,0
1106,3,1,1,21,7,"4,00E+05",8,1,0,0
1107,3,1,2,23,14,270000,15,1,0,0
1108,3,1,1,38,7,"3,00E+05",6,1,0,0
1109,3,1,2,27,9,270000,12,1,0,0
1110,3,1,1,34,9,360000,12,1,0,0
1111,3,1,2,27,9,280000,12,1,0,0
1112,1,1,1,72,8,250000,9,1,0,0
1113,1,1,1,51,9,"1,00E+06",12,1,0,1
1114,1,1,2,26,13,520000,15,1,0,1
1115,1,1,1,40,14,650000,16,1,0,1
1116,1,1,2,43,11,294333,12,1,0,0
1117,1,1,2,38,11,952167,12,1,0,1
1118,1,1,1,45,11,502167,12,1,0,0
1119,1,1,2,22,11,240000,12,1,0,0
1120,1,1,1,64,9,"3,00E+05",12,1,0,0
1121,1,1,2,47,15,"7,00E+05",17,1,1,1
1122,1,1,2,20,13,401500,15,1,0,0
1123,1,1,1,26,15,810000,17,1,1,1
1124,1,1,1,46,15,1200000,17,1,1,1
1125,1,1,2,50,13,"5,00E+05",15,1,0,0
1126,1,1,1,65,8,302500,8,1,0,0
1127,1,1,2,29,15,792333,17,1,1,1
1128,1,1,1,34,9,"2,00E+05",12,1,0,0
1129,1,1,1,61,8,"1,00E+06",12,1,0,1
